Date,City,Temp_Max,Temp_Min,Temp_Avg,Humidity,Rainfall_mm,Wind_Speed_kmh,Weather_Condition,Season
2018-11-30,Hyderabad,32.8,23.6,28.8,41.3,5.2,6.2,Rainy,Post-Monsoon
2018-11-30,Delhi,28.4,18.7,24.4,50.8,1.2,5.6,Partly Cloudy,Post-Monsoon
2018-11-30,Mumbai,37.2,24.9,30.3,89.5,0.0,14.5,Cloudy,Post-Monsoon
2018-11-30,Bangalore,33.4,23.2,27.9,51.2,2.4,9.0,Clear,Post-Monsoon
2018-11-30,Chennai,36.5,26.7,32.1,59.4,1.2,14.9,Sunny,Post-Monsoon
2018-11-30,Kolkata,33.9,25.3,30.7,81.3,4.5,5.3,Cloudy,Post-Monsoon
2018-12-01,Hyderabad,21.2,13.0,16.7,42.8,0.0,10.2,Partly Cloudy,Winter
2018-12-01,Delhi,18.0,6.7,11.5,31.9,0.0,12.7,Cold,Winter
2018-12-01,Mumbai,30.8,20.1,24.0,60.8,0.0,10.9,Partly Cloudy,Winter
2018-12-01,Bangalore,19.7,8.1,13.5,46.0,0.0,17.6,Cold,Winter
2018-12-01,Chennai,29.6,18.7,23.6,83.4,0.0,17.0,Cloudy,Winter
2018-12-01,Kolkata,21.2,12.9,17.7,80.1,0.0,5.3,Cloudy,Winter
2018-12-02,Hyderabad,20.2,11.0,16.9,46.8,0.0,13.2,Cold,Winter
2018-12-02,Delhi,8.7,-0.1,5.3,43.6,0.0,10.6,Cold,Winter
2018-12-02,Mumbai,28.8,19.6,24.0,86.5,0.0,7.8,Cloudy,Winter
2018-12-02,Bangalore,19.1,10.6,14.7,62.9,0.0,5.5,Cold,Winter
2018-12-02,Chennai,27.1,15.4,20.9,75.0,0.0,8.9,Partly Cloudy,Winter
2018-12-02,Kolkata,22.9,13.2,18.4,61.7,0.0,6.3,Sunny,Winter
2018-12-03,Hyderabad,26.1,14.2,19.7,59.9,0.0,13.7,Sunny,Winter
2018-12-03,Delhi,19.4,11.8,15.2,44.4,4.9,10.9,Cold,Winter
2018-12-03,Mumbai,28.2,20.0,24.0,78.4,0.0,16.1,Clear,Winter
2018-12-03,Bangalore,24.1,11.8,17.8,71.3,0.0,14.8,Cold,Winter
2018-12-03,Chennai,26.2,15.2,19.7,80.8,2.5,11.4,Cloudy,Winter
2018-12-03,Kolkata,20.4,13.6,16.9,67.1,0.0,9.4,Partly Cloudy,Winter
2018-12-04,Hyderabad,22.0,13.2,18.7,44.1,0.0,15.6,Sunny,Winter
2018-12-04,Delhi,17.6,8.1,11.6,55.7,0.0,13.8,Cold,Winter
2018-12-04,Mumbai,28.5,18.4,24.0,60.8,0.0,11.5,Partly Cloudy,Winter
2018-12-04,Bangalore,18.0,8.9,13.6,68.6,0.0,8.4,Cold,Winter
2018-12-04,Chennai,22.8,13.4,18.1,77.8,0.0,17.1,Sunny,Winter
2018-12-04,Kolkata,26.1,16.5,21.7,60.4,0.0,13.3,Clear,Winter
2018-12-05,Hyderabad,24.6,15.6,20.8,42.4,0.0,15.3,Clear,Winter
2018-12-05,Delhi,15.9,6.5,10.2,60.0,0.0,13.8,Cold,Winter
2018-12-05,Mumbai,27.1,18.1,24.0,71.6,0.0,15.9,Partly Cloudy,Winter
2018-12-05,Bangalore,21.5,14.6,17.8,73.1,0.0,14.5,Sunny,Winter
2018-12-05,Chennai,23.7,14.0,18.5,69.6,0.0,14.3,Partly Cloudy,Winter
2018-12-05,Kolkata,20.0,10.7,16.0,72.1,1.1,10.8,Cold,Winter
2018-12-06,Hyderabad,21.7,14.5,17.9,58.8,0.7,11.7,Sunny,Winter
2018-12-06,Delhi,9.2,1.3,5.7,34.8,1.0,8.7,Cold,Winter
2018-12-06,Mumbai,27.4,20.6,24.0,63.3,0.0,12.5,Sunny,Winter
2018-12-06,Bangalore,20.5,12.5,16.6,71.0,0.0,11.7,Sunny,Winter
2018-12-06,Chennai,24.2,15.4,21.2,56.7,0.0,15.2,Partly Cloudy,Winter
2018-12-06,Kolkata,22.6,13.0,16.7,66.6,0.0,16.7,Clear,Winter
2018-12-07,Hyderabad,26.3,16.0,21.2,55.2,0.0,8.1,Partly Cloudy,Winter
2018-12-07,Delhi,16.5,7.7,12.7,59.2,0.0,6.3,Cold,Winter
2018-12-07,Mumbai,30.0,20.4,24.0,79.7,3.4,13.6,Partly Cloudy,Winter
2018-12-07,Bangalore,20.9,11.4,15.9,68.9,1.1,16.7,Cold,Winter
2018-12-07,Chennai,27.5,20.7,23.8,69.0,0.0,8.8,Sunny,Winter
2018-12-07,Kolkata,27.7,15.3,21.2,58.3,0.0,14.3,Clear,Winter
2018-12-08,Hyderabad,23.5,14.9,18.1,57.4,0.0,6.7,Sunny,Winter
2018-12-08,Delhi,14.6,5.0,8.7,30.5,1.3,9.0,Cold,Winter
2018-12-08,Mumbai,27.3,19.8,24.0,76.3,0.0,13.4,Partly Cloudy,Winter
2018-12-08,Bangalore,24.7,14.1,18.0,64.2,0.0,7.4,Clear,Winter
2018-12-08,Chennai,27.9,18.5,22.2,68.6,0.8,13.5,Clear,Winter
2018-12-08,Kolkata,25.0,15.7,18.7,70.9,0.0,8.9,Partly Cloudy,Winter
2018-12-09,Hyderabad,22.5,12.3,18.2,41.9,0.0,16.6,Sunny,Winter
2018-12-09,Delhi,20.9,8.7,14.4,46.9,0.0,12.3,Cold,Winter
2018-12-09,Mumbai,27.4,19.6,24.0,65.4,0.0,12.4,Sunny,Winter
2018-12-09,Bangalore,16.6,6.9,12.5,48.5,0.0,8.4,Cold,Winter
2018-12-09,Chennai,23.6,15.2,19.2,84.7,0.0,8.6,Cloudy,Winter
2018-12-09,Kolkata,21.0,11.7,16.4,63.2,0.0,16.7,Cold,Winter
2018-12-10,Hyderabad,25.1,15.3,20.0,47.6,0.0,17.7,Sunny,Winter
2018-12-10,Delhi,14.8,3.9,9.6,56.9,0.0,15.1,Cold,Winter
2018-12-10,Mumbai,30.5,18.4,24.0,78.0,0.0,10.1,Partly Cloudy,Winter
2018-12-10,Bangalore,20.0,12.3,16.0,57.0,0.0,9.5,Partly Cloudy,Winter
2018-12-10,Chennai,25.0,16.5,21.8,62.4,4.2,9.5,Partly Cloudy,Winter
2018-12-10,Kolkata,25.2,14.9,20.6,58.4,0.0,13.1,Partly Cloudy,Winter
2018-12-11,Hyderabad,27.4,17.6,21.4,63.7,0.0,9.5,Sunny,Winter
2018-12-11,Delhi,16.7,7.2,10.4,57.9,0.0,11.5,Cold,Winter
2018-12-11,Mumbai,27.4,18.2,24.0,68.8,0.0,7.2,Sunny,Winter
2018-12-11,Bangalore,18.2,9.5,14.5,66.2,0.0,10.5,Cold,Winter
2018-12-11,Chennai,27.5,17.2,20.7,72.3,0.0,6.4,Sunny,Winter
2018-12-11,Kolkata,23.0,12.4,17.8,65.1,0.0,5.3,Sunny,Winter
2018-12-12,Hyderabad,24.4,13.3,17.8,42.6,0.0,14.9,Clear,Winter
2018-12-12,Delhi,12.5,2.4,7.2,56.3,0.0,14.6,Cold,Winter
2018-12-12,Mumbai,29.0,20.2,24.0,63.6,0.0,7.6,Partly Cloudy,Winter
2018-12-12,Bangalore,21.1,10.7,15.5,52.1,0.0,12.6,Cold,Winter
2018-12-12,Chennai,30.1,18.2,23.3,65.9,0.0,6.7,Sunny,Winter
2018-12-12,Kolkata,22.2,14.3,18.9,63.6,0.0,12.1,Partly Cloudy,Winter
2018-12-13,Hyderabad,21.2,13.6,17.5,60.2,0.0,9.0,Clear,Winter
2018-12-13,Delhi,17.0,6.2,10.1,43.3,0.0,9.4,Cold,Winter
2018-12-13,Mumbai,29.6,20.5,24.0,74.4,0.0,11.8,Partly Cloudy,Winter
2018-12-13,Bangalore,18.3,9.9,15.1,60.2,0.0,10.4,Cold,Winter
2018-12-13,Chennai,30.1,17.4,23.2,81.3,0.0,17.9,Cloudy,Winter
2018-12-13,Kolkata,22.0,10.5,16.1,60.8,0.0,14.8,Cold,Winter
2018-12-14,Hyderabad,24.0,14.4,19.5,69.4,0.0,9.9,Clear,Winter
2018-12-14,Delhi,19.0,9.7,13.1,35.0,0.0,9.9,Cold,Winter
2018-12-14,Mumbai,30.2,20.8,24.0,60.4,0.0,11.6,Clear,Winter
2018-12-14,Bangalore,22.8,12.1,17.1,56.9,0.0,16.0,Sunny,Winter
2018-12-14,Chennai,27.8,18.6,22.3,72.9,0.0,16.6,Sunny,Winter
2018-12-14,Kolkata,23.7,16.4,19.6,64.8,0.0,16.4,Sunny,Winter
2018-12-15,Hyderabad,27.5,15.6,21.4,54.1,0.0,15.1,Partly Cloudy,Winter
2018-12-15,Delhi,15.1,4.8,8.7,50.2,0.0,14.8,Cold,Winter
2018-12-15,Mumbai,30.6,20.5,24.0,60.5,0.0,6.1,Partly Cloudy,Winter
2018-12-15,Bangalore,21.8,10.5,15.2,65.4,0.0,11.0,Cold,Winter
2018-12-15,Chennai,24.2,14.8,18.6,74.9,0.0,8.7,Clear,Winter
2018-12-15,Kolkata,24.2,16.8,20.2,66.6,0.0,17.6,Sunny,Winter
2018-12-16,Hyderabad,26.3,15.2,20.6,56.7,0.0,14.8,Partly Cloudy,Winter
2018-12-16,Delhi,14.6,4.8,9.5,38.6,0.0,5.7,Cold,Winter
2018-12-16,Mumbai,29.4,20.7,24.0,88.3,0.0,8.9,Cloudy,Winter
2018-12-16,Bangalore,19.7,9.5,15.1,63.3,0.0,7.4,Cold,Winter
2018-12-16,Chennai,28.1,18.1,22.5,58.5,0.0,10.0,Clear,Winter
2018-12-16,Kolkata,23.8,13.2,16.9,82.7,0.0,18.0,Cloudy,Winter
2018-12-17,Hyderabad,22.9,11.3,16.8,44.6,0.0,9.2,Cold,Winter
2018-12-17,Delhi,15.9,5.6,9.8,48.8,0.0,16.5,Cold,Winter
2018-12-17,Mumbai,29.1,19.4,24.0,62.9,0.0,9.7,Clear,Winter
2018-12-17,Bangalore,16.4,9.1,12.2,55.2,0.0,12.6,Cold,Winter
2018-12-17,Chennai,26.4,16.5,19.8,71.9,0.0,17.0,Partly Cloudy,Winter
2018-12-17,Kolkata,25.8,13.8,19.6,74.5,0.0,9.8,Partly Cloudy,Winter
2018-12-18,Hyderabad,27.0,17.5,20.5,62.3,0.0,7.7,Clear,Winter
2018-12-18,Delhi,18.1,7.1,13.0,34.5,0.0,6.4,Cold,Winter
2018-12-18,Mumbai,30.1,18.0,24.0,87.8,0.0,13.4,Cloudy,Winter
2018-12-18,Bangalore,22.7,12.2,17.9,47.1,0.0,6.2,Clear,Winter
2018-12-18,Chennai,27.8,18.0,22.7,75.9,1.6,10.4,Sunny,Winter
2018-12-18,Kolkata,23.0,15.7,19.7,72.3,0.6,17.9,Partly Cloudy,Winter
2018-12-19,Hyderabad,22.1,15.4,18.8,65.3,0.0,11.3,Partly Cloudy,Winter
2018-12-19,Delhi,11.8,0.1,5.6,43.4,0.0,6.0,Cold,Winter
2018-12-19,Mumbai,30.8,18.7,24.0,69.9,0.0,6.8,Clear,Winter
2018-12-19,Bangalore,23.3,14.6,17.7,73.8,0.0,8.8,Partly Cloudy,Winter
2018-12-19,Chennai,26.9,16.8,22.5,79.7,0.0,16.9,Partly Cloudy,Winter
2018-12-19,Kolkata,25.1,14.9,20.2,84.9,0.1,14.7,Cloudy,Winter
2018-12-20,Hyderabad,22.8,13.4,16.8,48.4,0.0,10.9,Clear,Winter
2018-12-20,Delhi,17.2,7.5,12.6,42.4,0.0,10.8,Cold,Winter
2018-12-20,Mumbai,30.9,18.7,24.0,60.8,0.0,13.4,Clear,Winter
2018-12-20,Bangalore,18.5,8.1,13.2,45.7,0.1,9.6,Cold,Winter
2018-12-20,Chennai,26.0,16.9,22.5,83.9,0.0,14.5,Cloudy,Winter
2018-12-20,Kolkata,26.1,14.2,20.0,60.8,0.0,10.7,Partly Cloudy,Winter
2018-12-21,Hyderabad,25.8,17.5,21.3,43.3,0.0,14.0,Partly Cloudy,Winter
2018-12-21,Delhi,13.5,5.1,9.1,37.1,0.0,5.2,Cold,Winter
2018-12-21,Mumbai,30.9,18.8,24.0,65.6,0.0,10.6,Clear,Winter
2018-12-21,Bangalore,21.8,11.1,16.3,47.2,0.0,15.8,Cold,Winter
2018-12-21,Chennai,21.5,13.7,18.5,66.5,0.0,6.3,Partly Cloudy,Winter
2018-12-21,Kolkata,22.6,12.2,16.6,76.3,0.0,17.2,Sunny,Winter
2018-12-22,Hyderabad,22.4,13.0,17.5,43.0,0.0,14.2,Clear,Winter
2018-12-22,Delhi,20.0,8.0,13.3,49.4,0.0,17.5,Cold,Winter
2018-12-22,Mumbai,28.4,18.3,24.0,61.6,0.0,8.6,Sunny,Winter
2018-12-22,Bangalore,20.8,11.6,15.1,71.0,0.0,12.4,Cold,Winter
2018-12-22,Chennai,23.3,14.6,19.4,70.8,0.0,13.7,Sunny,Winter
2018-12-22,Kolkata,23.8,15.4,18.9,82.9,0.0,8.3,Cloudy,Winter
2018-12-23,Hyderabad,24.0,14.9,19.6,51.6,0.0,17.9,Clear,Winter
2018-12-23,Delhi,18.4,6.0,11.9,43.1,0.0,15.8,Cold,Winter
2018-12-23,Mumbai,30.0,19.9,24.0,64.6,0.0,14.5,Sunny,Winter
2018-12-23,Bangalore,22.7,11.5,17.3,61.2,0.4,11.3,Cold,Winter
2018-12-23,Chennai,27.2,16.2,21.9,64.2,0.0,8.6,Partly Cloudy,Winter
2018-12-23,Kolkata,20.8,11.0,16.2,85.4,0.0,6.4,Cloudy,Winter
2018-12-24,Hyderabad,26.0,15.4,20.7,67.4,4.3,7.4,Sunny,Winter
2018-12-24,Delhi,18.1,11.4,14.5,37.5,0.0,6.3,Cold,Winter
2018-12-24,Mumbai,30.4,18.5,24.0,86.0,0.0,8.5,Cloudy,Winter
2018-12-24,Bangalore,23.1,11.9,17.0,62.2,1.3,11.4,Cold,Winter
2018-12-24,Chennai,25.2,17.8,21.7,78.6,0.0,16.3,Sunny,Winter
2018-12-24,Kolkata,27.2,16.8,21.7,69.0,0.0,13.3,Sunny,Winter
2018-12-25,Hyderabad,23.2,15.8,19.5,52.1,0.0,14.4,Clear,Winter
2018-12-25,Delhi,13.3,4.4,10.2,34.9,3.5,13.5,Cold,Winter
2018-12-25,Mumbai,28.0,20.8,24.0,64.1,0.0,17.8,Partly Cloudy,Winter
2018-12-25,Bangalore,18.1,7.3,13.0,56.9,0.0,14.0,Cold,Winter
2018-12-25,Chennai,24.3,14.0,19.7,69.9,1.1,15.6,Clear,Winter
2018-12-25,Kolkata,24.4,17.2,21.3,61.5,0.0,6.4,Partly Cloudy,Winter
2018-12-26,Hyderabad,25.8,18.0,21.4,50.0,0.0,11.7,Partly Cloudy,Winter
2018-12-26,Delhi,11.4,3.3,6.7,42.3,0.9,15.5,Cold,Winter
2018-12-26,Mumbai,28.1,18.6,24.0,88.7,0.0,12.8,Cloudy,Winter
2018-12-26,Bangalore,20.6,13.1,17.4,67.7,0.0,16.8,Sunny,Winter
2018-12-26,Chennai,22.9,14.0,19.1,66.6,0.0,15.2,Partly Cloudy,Winter
2018-12-26,Kolkata,25.9,16.2,20.2,84.5,0.0,14.5,Cloudy,Winter
2018-12-27,Hyderabad,27.1,17.3,21.6,56.5,0.0,5.9,Partly Cloudy,Winter
2018-12-27,Delhi,13.1,4.0,9.5,40.9,0.8,13.2,Cold,Winter
2018-12-27,Mumbai,30.8,18.4,24.0,63.6,0.0,8.5,Partly Cloudy,Winter
2018-12-27,Bangalore,18.6,7.7,13.2,51.5,0.0,10.3,Cold,Winter
2018-12-27,Chennai,26.4,14.5,20.5,78.2,0.8,13.2,Partly Cloudy,Winter
2018-12-27,Kolkata,25.4,15.4,19.0,69.3,0.0,6.4,Clear,Winter
2018-12-28,Hyderabad,25.2,15.1,21.0,50.2,0.0,12.7,Partly Cloudy,Winter
2018-12-28,Delhi,15.2,7.2,10.4,40.0,0.0,13.0,Cold,Winter
2018-12-28,Mumbai,28.9,19.8,24.0,81.4,0.0,6.6,Cloudy,Winter
2018-12-28,Bangalore,17.8,10.8,14.3,48.1,0.0,16.1,Cold,Winter
2018-12-28,Chennai,24.2,14.9,20.6,77.0,0.0,6.0,Clear,Winter
2018-12-28,Kolkata,22.2,13.3,18.4,80.0,0.0,7.8,Cloudy,Winter
2018-12-29,Hyderabad,21.6,12.6,16.2,41.9,0.0,13.7,Sunny,Winter
2018-12-29,Delhi,15.5,6.9,11.3,54.2,0.0,14.3,Cold,Winter
2018-12-29,Mumbai,27.2,19.1,24.0,87.9,0.0,8.5,Cloudy,Winter
2018-12-29,Bangalore,21.0,11.1,14.7,63.4,0.0,13.9,Cold,Winter
2018-12-29,Chennai,27.0,15.8,21.4,81.6,0.0,16.9,Cloudy,Winter
2018-12-29,Kolkata,22.5,12.1,16.7,83.4,0.0,9.4,Cloudy,Winter
2018-12-30,Hyderabad,25.7,16.2,19.8,47.5,0.0,14.9,Sunny,Winter
2018-12-30,Delhi,15.9,7.8,12.0,37.7,0.0,17.1,Cold,Winter
2018-12-30,Mumbai,27.6,18.3,24.0,82.1,0.0,15.3,Cloudy,Winter
2018-12-30,Bangalore,21.0,12.9,16.7,45.9,0.0,13.6,Partly Cloudy,Winter
2018-12-30,Chennai,26.2,15.3,20.7,61.7,0.0,10.1,Clear,Winter
2018-12-30,Kolkata,24.5,12.6,18.2,65.7,0.0,13.5,Partly Cloudy,Winter
2018-12-31,Hyderabad,27.3,15.6,21.5,42.5,0.0,14.3,Partly Cloudy,Winter
2018-12-31,Delhi,15.1,4.7,9.8,47.7,0.0,15.0,Cold,Winter
2018-12-31,Mumbai,30.4,18.6,24.0,88.3,0.0,9.8,Cloudy,Winter
2018-12-31,Bangalore,17.9,8.2,12.1,62.7,0.0,13.2,Cold,Winter
2018-12-31,Chennai,25.6,14.6,20.5,81.8,0.0,11.2,Cloudy,Winter
2018-12-31,Kolkata,26.6,17.4,20.6,62.0,0.0,13.0,Sunny,Winter
2019-01-01,Hyderabad,27.1,16.2,21.3,60.1,0.0,14.7,Clear,Winter
2019-01-01,Delhi,20.1,11.2,15.7,37.1,0.0,5.8,Cold,Winter
2019-01-01,Mumbai,27.7,20.9,24.0,71.4,0.0,8.7,Sunny,Winter
2019-01-01,Bangalore,20.2,11.4,16.4,49.2,0.0,7.4,Cold,Winter
2019-01-01,Chennai,25.4,15.3,18.8,61.9,0.0,5.2,Sunny,Winter
2019-01-01,Kolkata,24.8,13.8,19.2,57.4,0.0,12.5,Partly Cloudy,Winter
2019-01-02,Hyderabad,20.5,12.1,17.4,60.8,0.0,12.7,Partly Cloudy,Winter
2019-01-02,Delhi,12.9,4.0,7.9,43.0,0.0,5.4,Cold,Winter
2019-01-02,Mumbai,27.9,20.2,24.0,83.7,1.7,5.8,Cloudy,Winter
2019-01-02,Bangalore,20.7,12.3,17.0,54.8,0.0,9.0,Partly Cloudy,Winter
2019-01-02,Chennai,25.9,16.3,20.2,60.7,0.0,7.0,Clear,Winter
2019-01-02,Kolkata,21.8,13.3,18.6,62.7,0.0,16.5,Clear,Winter
2019-01-03,Hyderabad,23.7,14.6,19.7,59.0,0.0,14.0,Sunny,Winter
2019-01-03,Delhi,19.9,11.3,14.5,30.8,3.5,10.7,Cold,Winter
2019-01-03,Mumbai,28.6,18.1,24.0,83.6,0.0,17.5,Cloudy,Winter
2019-01-03,Bangalore,15.9,9.0,12.6,51.9,0.4,9.4,Cold,Winter
2019-01-03,Chennai,25.1,15.5,21.0,68.4,0.0,15.1,Clear,Winter
2019-01-03,Kolkata,26.2,16.3,20.9,81.1,0.0,5.9,Cloudy,Winter
2019-01-04,Hyderabad,25.3,16.2,21.4,64.1,0.0,7.7,Sunny,Winter
2019-01-04,Delhi,16.4,7.0,12.2,42.8,0.0,8.7,Cold,Winter
2019-01-04,Mumbai,29.9,20.4,24.0,68.4,0.6,13.6,Partly Cloudy,Winter
2019-01-04,Bangalore,19.0,9.9,13.6,51.1,0.0,8.7,Cold,Winter
2019-01-04,Chennai,29.3,20.9,24.0,66.5,0.0,13.4,Partly Cloudy,Winter
2019-01-04,Kolkata,26.7,18.1,21.2,80.3,0.0,17.6,Cloudy,Winter
2019-01-05,Hyderabad,24.8,15.4,19.9,45.7,0.0,8.3,Clear,Winter
2019-01-05,Delhi,13.9,4.9,10.5,56.5,1.2,16.6,Cold,Winter
2019-01-05,Mumbai,29.6,19.7,24.0,66.7,0.0,17.9,Clear,Winter
2019-01-05,Bangalore,17.0,7.7,12.9,70.3,0.0,16.0,Cold,Winter
2019-01-05,Chennai,25.6,14.8,20.8,75.4,1.2,16.8,Clear,Winter
2019-01-05,Kolkata,24.0,13.7,17.1,62.1,0.0,12.5,Sunny,Winter
2019-01-06,Hyderabad,24.9,14.9,18.2,53.3,0.0,13.1,Clear,Winter
2019-01-06,Delhi,21.4,11.7,15.3,39.6,0.0,16.1,Cold,Winter
2019-01-06,Mumbai,29.5,20.9,24.0,83.0,0.0,18.0,Cloudy,Winter
2019-01-06,Bangalore,20.3,13.7,16.9,68.1,0.0,9.7,Partly Cloudy,Winter
2019-01-06,Chennai,25.3,14.9,20.6,83.2,2.1,13.4,Cloudy,Winter
2019-01-06,Kolkata,24.3,12.2,17.7,85.1,0.0,11.6,Cloudy,Winter
2019-01-07,Hyderabad,21.8,10.6,16.5,46.5,0.0,9.2,Cold,Winter
2019-01-07,Delhi,16.8,10.0,13.6,48.0,0.0,9.7,Cold,Winter
2019-01-07,Mumbai,30.6,19.3,24.0,63.5,0.0,8.4,Clear,Winter
2019-01-07,Bangalore,16.6,9.0,12.4,51.6,0.0,14.5,Cold,Winter
2019-01-07,Chennai,28.1,19.8,23.9,62.0,0.0,8.0,Partly Cloudy,Winter
2019-01-07,Kolkata,20.4,13.2,16.9,64.6,0.0,14.7,Clear,Winter
2019-01-08,Hyderabad,26.2,15.8,20.1,64.6,0.6,7.9,Sunny,Winter
2019-01-08,Delhi,16.2,7.3,11.7,53.4,0.0,7.8,Cold,Winter
2019-01-08,Mumbai,28.1,18.4,24.0,80.1,0.0,16.5,Cloudy,Winter
2019-01-08,Bangalore,18.0,9.3,12.4,47.1,0.0,18.0,Cold,Winter
2019-01-08,Chennai,29.2,19.3,23.8,77.1,0.0,5.8,Sunny,Winter
2019-01-08,Kolkata,26.5,17.2,21.3,60.3,0.0,13.4,Sunny,Winter
2019-01-09,Hyderabad,23.4,13.7,18.9,44.3,0.0,8.8,Sunny,Winter
2019-01-09,Delhi,14.6,3.2,7.7,45.9,0.0,6.0,Cold,Winter
2019-01-09,Mumbai,27.3,20.0,24.0,77.6,1.0,13.5,Partly Cloudy,Winter
2019-01-09,Bangalore,19.6,11.8,16.3,55.6,2.3,8.7,Cold,Winter
2019-01-09,Chennai,27.7,16.4,21.3,69.9,0.0,12.4,Sunny,Winter
2019-01-09,Kolkata,23.7,11.2,17.0,84.7,0.0,16.4,Cloudy,Winter
2019-01-10,Hyderabad,25.7,16.0,21.9,60.6,0.3,7.5,Clear,Winter
2019-01-10,Delhi,17.0,4.8,10.2,43.5,0.0,14.2,Cold,Winter
2019-01-10,Mumbai,30.1,19.8,24.0,76.9,0.0,10.6,Partly Cloudy,Winter
2019-01-10,Bangalore,22.4,13.3,16.8,46.5,0.0,6.9,Sunny,Winter
2019-01-10,Chennai,25.6,16.2,21.9,57.6,0.0,7.8,Sunny,Winter
2019-01-10,Kolkata,25.0,14.4,19.7,84.6,0.0,6.3,Cloudy,Winter
2019-01-11,Hyderabad,23.0,14.9,18.2,61.9,0.9,10.0,Partly Cloudy,Winter
2019-01-11,Delhi,15.3,4.0,8.8,36.0,0.0,9.1,Cold,Winter
2019-01-11,Mumbai,30.5,18.1,24.0,88.8,0.0,7.9,Cloudy,Winter
2019-01-11,Bangalore,24.6,12.9,17.8,62.7,0.0,16.5,Partly Cloudy,Winter
2019-01-11,Chennai,26.2,17.0,22.2,61.9,0.0,17.8,Partly Cloudy,Winter
2019-01-11,Kolkata,25.2,15.0,19.9,76.2,2.0,11.9,Sunny,Winter
2019-01-12,Hyderabad,24.9,12.2,18.2,50.3,0.0,15.8,Partly Cloudy,Winter
2019-01-12,Delhi,15.2,3.0,8.6,59.7,0.0,6.7,Cold,Winter
2019-01-12,Mumbai,28.6,20.1,24.0,69.6,0.0,6.5,Partly Cloudy,Winter
2019-01-12,Bangalore,19.1,9.5,13.6,68.2,0.0,14.9,Cold,Winter
2019-01-12,Chennai,23.0,15.9,19.2,80.1,0.0,9.4,Cloudy,Winter
2019-01-12,Kolkata,23.5,16.2,19.8,80.0,0.0,9.9,Partly Cloudy,Winter
2019-01-13,Hyderabad,25.2,15.0,20.8,48.4,0.0,6.0,Clear,Winter
2019-01-13,Delhi,19.6,9.2,12.8,48.6,0.0,12.0,Cold,Winter
2019-01-13,Mumbai,29.1,20.9,24.0,89.2,0.0,13.3,Cloudy,Winter
2019-01-13,Bangalore,23.1,11.7,16.4,65.7,0.0,6.1,Cold,Winter
2019-01-13,Chennai,23.4,16.4,20.1,73.4,0.0,17.8,Sunny,Winter
2019-01-13,Kolkata,21.6,11.0,16.5,69.2,2.7,5.8,Cold,Winter
2019-01-14,Hyderabad,24.0,15.4,19.0,47.6,0.0,7.3,Sunny,Winter
2019-01-14,Delhi,15.6,6.8,11.8,50.1,0.0,6.1,Cold,Winter
2019-01-14,Mumbai,29.5,19.4,24.0,83.2,0.0,14.1,Cloudy,Winter
2019-01-14,Bangalore,21.3,11.0,14.4,69.5,0.0,15.7,Cold,Winter
2019-01-14,Chennai,25.6,15.5,20.1,71.2,1.3,9.7,Clear,Winter
2019-01-14,Kolkata,20.2,12.0,16.8,75.9,0.5,9.6,Clear,Winter
2019-01-15,Hyderabad,27.7,17.6,21.6,63.3,0.0,8.5,Sunny,Winter
2019-01-15,Delhi,15.7,8.4,11.7,31.1,0.0,17.6,Cold,Winter
2019-01-15,Mumbai,29.3,18.3,24.0,89.7,0.2,16.5,Cloudy,Winter
2019-01-15,Bangalore,18.4,8.3,12.4,69.1,0.0,8.4,Cold,Winter
2019-01-15,Chennai,24.8,15.3,21.1,74.8,0.0,7.3,Sunny,Winter
2019-01-15,Kolkata,21.2,10.8,16.3,67.0,0.0,7.0,Cold,Winter
2019-01-16,Hyderabad,28.4,17.2,21.6,45.5,0.0,17.3,Clear,Winter
2019-01-16,Delhi,18.8,8.2,13.9,37.4,0.0,12.5,Cold,Winter
2019-01-16,Mumbai,27.1,20.1,24.0,68.9,0.0,5.5,Clear,Winter
2019-01-16,Bangalore,21.8,12.3,15.9,45.4,0.0,16.8,Partly Cloudy,Winter
2019-01-16,Chennai,25.6,19.2,22.2,77.1,0.0,7.7,Sunny,Winter
2019-01-16,Kolkata,20.1,11.3,16.8,78.8,0.0,17.4,Cold,Winter
2019-01-17,Hyderabad,23.3,15.4,18.7,55.2,0.0,10.4,Sunny,Winter
2019-01-17,Delhi,16.4,7.0,11.6,35.3,0.0,9.2,Cold,Winter
2019-01-17,Mumbai,27.6,20.7,24.0,86.8,0.0,16.5,Cloudy,Winter
2019-01-17,Bangalore,18.5,8.8,12.8,59.4,0.0,15.3,Cold,Winter
2019-01-17,Chennai,26.5,20.0,23.4,57.6,0.0,5.9,Partly Cloudy,Winter
2019-01-17,Kolkata,23.4,15.5,19.2,79.1,0.0,8.9,Partly Cloudy,Winter
2019-01-18,Hyderabad,22.7,15.8,19.0,53.3,0.0,5.9,Sunny,Winter
2019-01-18,Delhi,16.0,6.2,11.7,59.3,0.0,17.4,Cold,Winter
2019-01-18,Mumbai,29.5,20.7,24.0,68.2,1.2,6.0,Sunny,Winter
2019-01-18,Bangalore,19.6,12.5,15.7,55.2,0.0,14.7,Partly Cloudy,Winter
2019-01-18,Chennai,26.1,19.6,23.1,82.6,0.0,15.3,Cloudy,Winter
